Nombre,Nota1,Nota2,Nota3
Alumno3301,2,3,4
Alumno3302,2,0,3
Alumno3303,1,0,3
Alumno3304,0,0,0
Alumno3305,3,1,0
Alumno3306,1,4,1
Alumno3307,4,1,2
Alumno3308,1,1,4
Alumno3309,0,2,4
Alumno3310,0,4,1
Alumno3311,3,2,3
Alumno3312,3,0,0
Alumno3313,1,2,3
Alumno3314,1,4,3
Alumno3315,2,0,3
Alumno3316,2,2,3
Alumno3317,2,3,1
Alumno3318,0,3,1
Alumno3319,0,3,2
Alumno3320,2,2,3
Alumno3321,0,0,3
Alumno3322,1,2,4
Alumno3323,3,2,4
Alumno3324,1,0,4
Alumno3325,0,3,1
Alumno3326,1,1,0
Alumno3327,4,0,4
Alumno3328,0,3,2
Alumno3329,3,0,0
Alumno3330,4,1,3
Alumno3331,0,1,3
Alumno3332,4,0,1
Alumno3333,0,4,1
Alumno3334,3,1,3
Alumno3335,0,3,3
Alumno3336,1,0,1
Alumno3337,3,3,4
Alumno3338,3,2,2
Alumno3339,3,2,1
Alumno3340,4,2,1
Alumno3341,2,1,0
Alumno3342,4,2,4
Alumno3343,2,3,0
Alumno3344,4,4,2
Alumno3345,0,0,4
Alumno3346,3,2,2
Alumno3347,2,4,4
Alumno3348,0,4,0
Alumno3349,0,4,3
Alumno3350,2,3,0
Alumno3351,4,0,3
Alumno3352,1,2,0
Alumno3353,2,0,3
Alumno3354,1,3,0
Alumno3355,3,3,3
Alumno3356,1,4,0
Alumno3357,1,0,0
Alumno3358,1,4,3
Alumno3359,3,1,0
Alumno3360,0,2,1
Alumno3361,3,1,4
Alumno3362,2,1,4
Alumno3363,4,4,0
Alumno3364,1,4,3
Alumno3365,4,1,0
Alumno3366,2,2,0
Alumno3367,1,1,0
Alumno3368,2,1,4
Alumno3369,1,0,2
Alumno3370,2,0,1
Alumno3371,3,3,3
Alumno3372,2,3,1
Alumno3373,4,3,4
Alumno3374,2,3,1
Alumno3375,4,2,3
Alumno3376,2,1,3
Alumno3377,1,1,0
Alumno3378,2,1,2
Alumno3379,3,3,4
Alumno3380,4,3,4
Alumno3381,0,0,2
Alumno3382,1,4,1
Alumno3383,0,3,2
Alumno3384,1,0,4
Alumno3385,2,1,3
Alumno3386,1,2,4
Alumno3387,1,0,2
Alumno3388,1,2,1
Alumno3389,0,0,3
Alumno3390,0,4,1
Alumno3391,1,0,2
Alumno3392,4,4,0
Alumno3393,2,2,3
Alumno3394,4,1,2
Alumno3395,1,1,1
Alumno3396,1,2,4
Alumno3397,0,4,4
Alumno3398,2,2,3
Alumno3399,3,2,0
Alumno3400,4,4,3
Alumno3401,4,3,4
Alumno3402,2,2,0
Alumno3403,4,1,4
Alumno3404,0,2,1
Alumno3405,0,4,1
Alumno3406,4,4,1
Alumno3407,2,3,1
Alumno3408,3,0,3
Alumno3409,4,3,0
Alumno3410,4,4,3
Alumno3411,2,0,4
Alumno3412,4,4,2
Alumno3413,2,1,0
Alumno3414,0,4,3
Alumno3415,3,2,4
Alumno3416,1,1,2
Alumno3417,3,1,3
Alumno3418,4,4,2
Alumno3419,1,1,1
Alumno3420,0,2,2
Alumno3421,4,3,0
Alumno3422,2,2,0
Alumno3423,2,1,0
Alumno3424,2,2,1
Alumno3425,4,0,4
Alumno3426,2,1,0
Alumno3427,0,0,1
Alumno3428,4,2,0
Alumno3429,0,0,4
Alumno3430,4,0,4
Alumno3431,1,4,4
Alumno3432,1,0,1
Alumno3433,2,0,3
Alumno3434,0,2,4
Alumno3435,0,0,0
Alumno3436,0,3,4
Alumno3437,0,4,2
Alumno3438,4,0,1
Alumno3439,4,1,1
Alumno3440,4,0,1
Alumno3441,0,0,4
Alumno3442,3,1,2
Alumno3443,2,0,3
Alumno3444,1,0,3
Alumno3445,0,4,4
Alumno3446,1,3,3
Alumno3447,0,4,1
Alumno3448,3,0,1
Alumno3449,3,0,2
Alumno3450,3,2,3
Alumno3451,4,1,3
Alumno3452,3,3,2
Alumno3453,3,2,4
Alumno3454,4,4,3
Alumno3455,3,1,0
Alumno3456,4,3,4
Alumno3457,2,2,0
Alumno3458,3,0,4
Alumno3459,4,4,3
Alumno3460,4,0,1
Alumno3461,3,4,1
Alumno3462,0,3,4
Alumno3463,1,0,3
Alumno3464,3,2,1
Alumno3465,0,4,2
Alumno3466,4,2,1
Alumno3467,3,3,1
Alumno3468,3,2,0
Alumno3469,3,2,4
Alumno3470,0,0,1
Alumno3471,1,2,0
Alumno3472,4,3,2
Alumno3473,3,4,2
Alumno3474,2,4,1
Alumno3475,4,0,2
Alumno3476,4,1,2
Alumno3477,0,4,1
Alumno3478,2,4,2
Alumno3479,4,2,2
Alumno3480,1,0,2
Alumno3481,0,4,4
Alumno3482,4,3,3
Alumno3483,0,4,2
Alumno3484,3,4,1
Alumno3485,1,3,1
Alumno3486,2,2,3
Alumno3487,3,0,0
Alumno3488,2,4,3
Alumno3489,1,2,0
Alumno3490,2,1,0
Alumno3491,3,1,3
Alumno3492,0,0,0
Alumno3493,1,2,2
Alumno3494,0,3,4
Alumno3495,4,0,1
Alumno3496,0,2,2
Alumno3497,1,1,2
Alumno3498,3,1,2
Alumno3499,4,2,3
Alumno3500,1,4,1
Alumno3501,2,1,3
Alumno3502,1,0,2
Alumno3503,0,3,3
Alumno3504,2,1,0
Alumno3505,1,2,3
Alumno3506,4,2,3
Alumno3507,1,0,4
Alumno3508,3,3,4
Alumno3509,3,4,3
Alumno3510,3,1,1
Alumno3511,4,2,3
Alumno3512,1,0,2
Alumno3513,3,1,1
Alumno3514,4,2,2
Alumno3515,1,0,1
Alumno3516,4,0,2
Alumno3517,0,2,1
Alumno3518,2,1,3
Alumno3519,2,0,2
Alumno3520,0,2,0
Alumno3521,4,0,1
Alumno3522,3,2,1
Alumno3523,2,2,3
Alumno3524,4,0,0
Alumno3525,4,3,1
Alumno3526,0,0,2
Alumno3527,3,3,1
Alumno3528,2,2,2
Alumno3529,1,1,1
Alumno3530,3,3,4
Alumno3531,4,2,1
Alumno3532,3,1,3
Alumno3533,0,0,0
Alumno3534,2,4,1
Alumno3535,2,0,2
Alumno3536,1,3,4
Alumno3537,4,3,0
Alumno3538,2,4,1
Alumno3539,0,2,3
Alumno3540,3,3,0
Alumno3541,1,2,3
Alumno3542,0,3,2
Alumno3543,3,1,1
Alumno3544,0,1,2
Alumno3545,3,3,3
Alumno3546,0,2,0
Alumno3547,4,0,4
Alumno3548,1,2,0
Alumno3549,4,4,4
Alumno3550,4,2,3
Alumno3551,0,4,1
Alumno3552,2,4,0
Alumno3553,3,0,3
Alumno3554,2,1,3
Alumno3555,4,4,3
Alumno3556,4,3,1
Alumno3557,3,1,0
Alumno3558,4,3,1
Alumno3559,0,3,4
Alumno3560,4,1,3
Alumno3561,1,0,3
Alumno3562,4,2,2
Alumno3563,1,3,2
Alumno3564,4,2,3
Alumno3565,2,1,4
Alumno3566,2,1,4
Alumno3567,2,1,1
Alumno3568,0,3,3
Alumno3569,0,0,4
Alumno3570,1,0,1
Alumno3571,1,3,3
Alumno3572,4,1,0
Alumno3573,2,1,4
Alumno3574,3,2,3
Alumno3575,2,3,3
Alumno3576,2,4,1
Alumno3577,2,1,0
Alumno3578,1,0,3
Alumno3579,1,2,4
Alumno3580,2,0,3
Alumno3581,4,1,1
Alumno3582,1,0,4
Alumno3583,4,2,2
Alumno3584,4,1,1
Alumno3585,1,0,2
Alumno3586,1,1,0
Alumno3587,0,4,0
Alumno3588,0,1,0
Alumno3589,0,4,0
Alumno3590,0,4,0
Alumno3591,4,3,4
Alumno3592,2,1,0
Alumno3593,2,1,4
Alumno3594,2,4,4
Alumno3595,0,2,3
Alumno3596,2,3,3
Alumno3597,0,2,0
Alumno3598,0,0,2
Alumno3599,4,4,4
Alumno3600,3,3,4
Alumno3601,3,0,4
Alumno3602,3,1,2
Alumno3603,4,3,2
Alumno3604,0,1,2
Alumno3605,3,3,4
Alumno3606,0,4,3
Alumno3607,3,2,4
Alumno3608,2,0,0
Alumno3609,4,0,1
Alumno3610,2,0,2
Alumno3611,3,4,0
Alumno3612,1,2,3
Alumno3613,0,0,0
Alumno3614,2,4,0
Alumno3615,4,0,1
Alumno3616,0,2,0
Alumno3617,2,2,4
Alumno3618,0,3,0
Alumno3619,0,0,1
Alumno3620,4,1,3
Alumno3621,0,1,0
Alumno3622,3,2,0
Alumno3623,3,0,2
Alumno3624,4,3,3
Alumno3625,3,1,1
Alumno3626,4,4,1
Alumno3627,1,4,4
Alumno3628,3,3,1
Alumno3629,0,3,3
Alumno3630,0,3,3
Alumno3631,1,1,1
Alumno3632,2,0,1
Alumno3633,2,0,3
Alumno3634,2,4,3
Alumno3635,0,1,3
Alumno3636,0,2,2
Alumno3637,0,3,0
Alumno3638,2,2,2
Alumno3639,4,4,0
Alumno3640,1,4,3
Alumno3641,0,3,4
Alumno3642,3,0,3
Alumno3643,4,3,0
Alumno3644,2,1,4
Alumno3645,0,3,0
Alumno3646,1,4,0
Alumno3647,2,3,4
Alumno3648,1,4,4
Alumno3649,1,2,1
Alumno3650,0,4,2
Alumno3651,1,3,0
Alumno3652,1,4,3
Alumno3653,0,4,4
Alumno3654,3,3,3
Alumno3655,0,2,1
Alumno3656,4,4,4
Alumno3657,4,2,0
Alumno3658,2,0,4
Alumno3659,1,3,1
Alumno3660,0,0,1
Alumno3661,1,0,2
Alumno3662,1,3,3
Alumno3663,1,4,0
Alumno3664,4,1,0
Alumno3665,2,2,4
Alumno3666,1,3,3
Alumno3667,1,3,0
Alumno3668,1,4,2
Alumno3669,2,3,4
Alumno3670,3,1,4
Alumno3671,3,3,0
Alumno3672,0,2,0
Alumno3673,3,4,0
Alumno3674,4,2,3
Alumno3675,2,0,4
Alumno3676,2,0,2
Alumno3677,3,2,0
Alumno3678,2,3,2
Alumno3679,3,0,1
Alumno3680,0,3,1
Alumno3681,3,2,0
Alumno3682,1,3,1
Alumno3683,2,3,4
Alumno3684,1,0,0
Alumno3685,4,3,0
Alumno3686,2,2,3
Alumno3687,4,4,3
Alumno3688,3,2,1
Alumno3689,0,0,3
Alumno3690,3,2,2
Alumno3691,1,3,4
Alumno3692,1,1,1
Alumno3693,3,1,1
Alumno3694,2,4,1
Alumno3695,1,4,1
Alumno3696,4,3,2
Alumno3697,3,0,0
Alumno3698,1,0,4
Alumno3699,3,2,3
Alumno3700,4,1,0
Alumno3701,2,0,2
Alumno3702,0,1,4
Alumno3703,4,1,0
Alumno3704,1,2,3
Alumno3705,1,1,0
Alumno3706,4,2,4
Alumno3707,3,2,4
Alumno3708,2,0,2
Alumno3709,2,0,0
Alumno3710,0,4,0
Alumno3711,0,4,1
Alumno3712,2,2,3
Alumno3713,1,1,4
Alumno3714,3,4,0
Alumno3715,0,1,0
Alumno3716,0,0,2
Alumno3717,3,3,0
Alumno3718,4,1,4
Alumno3719,3,2,4
Alumno3720,0,1,2
Alumno3721,3,2,3
Alumno3722,0,1,3
Alumno3723,4,4,0
Alumno3724,2,3,4
Alumno3725,0,4,3
Alumno3726,0,4,2
Alumno3727,1,1,1
Alumno3728,2,2,1
Alumno3729,0,4,4
Alumno3730,3,1,4
Alumno3731,0,3,3
Alumno3732,3,1,2
Alumno3733,3,4,0
Alumno3734,2,3,0
Alumno3735,1,1,0
Alumno3736,4,3,2
Alumno3737,0,4,3
Alumno3738,3,4,1
Alumno3739,3,3,3
Alumno3740,3,0,0
Alumno3741,0,1,2
Alumno3742,4,0,4
Alumno3743,3,2,0
Alumno3744,3,1,1
Alumno3745,0,2,0
Alumno3746,3,2,1
Alumno3747,2,0,2
Alumno3748,2,0,2
Alumno3749,0,3,4
Alumno3750,1,2,3
Alumno3751,4,3,4
Alumno3752,4,3,3
Alumno3753,0,3,4
Alumno3754,4,1,3
Alumno3755,1,3,3
Alumno3756,2,2,4
Alumno3757,3,4,0
Alumno3758,4,4,1
Alumno3759,4,0,4
Alumno3760,3,3,0
Alumno3761,1,3,2
Alumno3762,0,1,1
Alumno3763,0,2,2
Alumno3764,0,0,1
Alumno3765,3,3,4
Alumno3766,3,4,3
Alumno3767,3,4,2
Alumno3768,1,3,3
Alumno3769,1,3,2
Alumno3770,1,0,4
Alumno3771,2,4,2
Alumno3772,2,1,1
Alumno3773,2,2,4
Alumno3774,2,2,4
Alumno3775,0,0,4
Alumno3776,1,4,1
Alumno3777,0,3,2
Alumno3778,2,2,0
Alumno3779,4,1,3
Alumno3780,4,1,4
Alumno3781,1,1,1
Alumno3782,1,1,3
Alumno3783,2,1,3
Alumno3784,4,3,0
Alumno3785,0,1,0
Alumno3786,4,2,1
Alumno3787,1,4,2
Alumno3788,1,4,3
Alumno3789,3,4,1
Alumno3790,2,4,2
Alumno3791,0,3,3
Alumno3792,4,3,1
Alumno3793,0,2,3
Alumno3794,3,3,1
Alumno3795,3,4,0
Alumno3796,2,0,4
Alumno3797,2,1,1
Alumno3798,3,1,3
Alumno3799,3,3,2
Alumno3800,0,1,3
Alumno3801,1,1,1
Alumno3802,4,1,2
Alumno3803,3,2,3
Alumno3804,4,3,2
Alumno3805,1,4,1
Alumno3806,1,4,4
Alumno3807,2,4,0
Alumno3808,0,3,1
Alumno3809,2,1,0
Alumno3810,0,0,4
Alumno3811,2,3,1
Alumno3812,1,1,1
Alumno3813,4,3,4
Alumno3814,3,0,2
Alumno3815,1,0,4
Alumno3816,2,3,1
Alumno3817,1,4,3
Alumno3818,1,4,2
Alumno3819,1,0,1
Alumno3820,3,2,3
Alumno3821,2,3,4
Alumno3822,4,0,3
Alumno3823,4,1,4
Alumno3824,0,0,4
Alumno3825,2,0,0
Alumno3826,3,1,3
Alumno3827,0,3,1
Alumno3828,0,1,2
Alumno3829,3,0,0
Alumno3830,3,2,2
Alumno3831,2,4,3
Alumno3832,3,2,4
Alumno3833,1,2,1
Alumno3834,2,3,0
Alumno3835,0,3,1
Alumno3836,4,3,0
Alumno3837,1,0,1
Alumno3838,0,1,1
Alumno3839,1,2,1
Alumno3840,4,1,0
Alumno3841,4,1,4
Alumno3842,0,3,1
Alumno3843,3,3,4
Alumno3844,0,2,3
Alumno3845,3,2,2
Alumno3846,2,0,0
Alumno3847,4,1,3
Alumno3848,3,3,3
Alumno3849,2,2,1
Alumno3850,1,4,1
Alumno3851,4,4,4
Alumno3852,4,1,2
Alumno3853,2,3,0
Alumno3854,0,1,1
Alumno3855,3,1,4
Alumno3856,2,0,0
Alumno3857,2,0,1
Alumno3858,0,1,4
Alumno3859,1,0,3
Alumno3860,1,4,3
Alumno3861,2,0,0
Alumno3862,3,2,4
Alumno3863,0,1,0
Alumno3864,1,3,4
Alumno3865,2,4,2
Alumno3866,3,0,0
Alumno3867,4,4,2
Alumno3868,3,3,3
Alumno3869,0,1,0
Alumno3870,3,2,3
Alumno3871,3,3,2
Alumno3872,3,0,2
Alumno3873,3,4,2
Alumno3874,1,3,0
Alumno3875,1,2,1
Alumno3876,1,0,3
Alumno3877,3,2,2
Alumno3878,3,3,2
Alumno3879,3,4,0
Alumno3880,2,0,1
Alumno3881,0,4,2
Alumno3882,4,1,4
Alumno3883,4,1,1
Alumno3884,1,3,2
Alumno3885,3,0,4
Alumno3886,0,2,1
Alumno3887,1,2,0
Alumno3888,0,2,3
Alumno3889,4,1,0
Alumno3890,1,1,0
Alumno3891,0,0,3
Alumno3892,0,3,2
Alumno3893,0,1,2
Alumno3894,0,4,0
Alumno3895,1,2,4
Alumno3896,0,4,1
Alumno3897,2,2,4
Alumno3898,3,1,4
Alumno3899,2,3,4
Alumno3900,0,1,3
Alumno3901,3,1,3
Alumno3902,4,1,1
Alumno3903,4,3,0
Alumno3904,2,3,4
Alumno3905,0,3,2
Alumno3906,2,2,4
Alumno3907,2,3,0
Alumno3908,0,2,2
Alumno3909,2,4,3
Alumno3910,4,2,0
Alumno3911,0,2,2
Alumno3912,2,2,2
Alumno3913,2,2,2
Alumno3914,4,1,1
Alumno3915,4,3,1
Alumno3916,0,0,2
Alumno3917,3,0,0
Alumno3918,4,4,4
Alumno3919,2,4,1
Alumno3920,1,1,1
Alumno3921,3,0,4
Alumno3922,2,3,2
Alumno3923,1,0,1
Alumno3924,0,3,1
Alumno3925,0,4,1
Alumno3926,4,3,3
Alumno3927,4,2,0
Alumno3928,3,0,3
Alumno3929,4,4,0
Alumno3930,0,4,3
Alumno3931,1,4,0
Alumno3932,3,0,1
Alumno3933,2,0,3
Alumno3934,0,3,1
Alumno3935,0,4,4
Alumno3936,3,4,1
Alumno3937,4,4,1
Alumno3938,3,0,3
Alumno3939,0,2,2
Alumno3940,2,3,0
Alumno3941,1,1,1
Alumno3942,1,2,1
Alumno3943,0,1,1
Alumno3944,3,4,0
Alumno3945,1,2,2
Alumno3946,3,3,2
Alumno3947,4,2,1
Alumno3948,2,3,4
Alumno3949,2,2,0
Alumno3950,4,4,4
Alumno3951,3,0,3
Alumno3952,3,0,4
Alumno3953,1,3,1
Alumno3954,2,2,0
Alumno3955,0,4,4
Alumno3956,1,0,4
Alumno3957,3,4,3
Alumno3958,0,4,0
Alumno3959,0,0,3
Alumno3960,0,4,1
Alumno3961,3,2,1
Alumno3962,4,3,1
Alumno3963,0,0,2
Alumno3964,1,2,1
Alumno3965,4,2,0
Alumno3966,2,0,0
Alumno3967,0,3,2
Alumno3968,0,4,3
Alumno3969,4,2,2
Alumno3970,2,2,4
Alumno3971,1,4,4
Alumno3972,2,0,4
Alumno3973,2,4,3
Alumno3974,1,3,1
Alumno3975,0,4,2
Alumno3976,3,1,1
Alumno3977,0,2,1
Alumno3978,4,2,2
Alumno3979,2,3,0
Alumno3980,3,0,3
Alumno3981,1,1,0
Alumno3982,3,2,2
Alumno3983,4,3,1
Alumno3984,1,3,0
Alumno3985,2,3,4
Alumno3986,1,0,3
Alumno3987,4,3,0
Alumno3988,4,4,3
Alumno3989,2,1,0
Alumno3990,4,1,2
Alumno3991,2,3,1
Alumno3992,1,4,0
Alumno3993,3,4,3
Alumno3994,0,1,2
Alumno3995,2,4,2
Alumno3996,1,1,4
Alumno3997,0,3,1
Alumno3998,1,0,4
Alumno3999,1,2,2
Alumno4000,4,1,3
Alumno4001,4,1,2
Alumno4002,2,4,3
Alumno4003,0,2,3
Alumno4004,3,0,3
Alumno4005,0,3,3
Alumno4006,2,3,2
Alumno4007,0,4,1
Alumno4008,1,4,3
Alumno4009,3,2,4
Alumno4010,0,2,2
Alumno4011,2,3,0
Alumno4012,3,3,3
Alumno4013,3,4,0
Alumno4014,3,1,2
Alumno4015,4,3,0
Alumno4016,4,2,1
Alumno4017,3,3,2
Alumno4018,2,0,4
Alumno4019,2,2,2
Alumno4020,3,1,3
Alumno4021,1,3,1
Alumno4022,0,3,1
Alumno4023,0,0,0
Alumno4024,1,4,2
Alumno4025,3,0,2
Alumno4026,0,2,2
Alumno4027,4,2,1
Alumno4028,3,0,0
Alumno4029,2,1,2
Alumno4030,4,2,2
Alumno4031,1,0,2
Alumno4032,1,3,4
Alumno4033,4,2,0
Alumno4034,4,2,3
Alumno4035,0,1,3
Alumno4036,2,4,1
Alumno4037,2,2,3
Alumno4038,3,3,4
Alumno4039,1,4,2
Alumno4040,4,1,2
Alumno4041,2,2,2
Alumno4042,2,1,0
Alumno4043,2,3,0
Alumno4044,2,4,3
Alumno4045,1,1,4
Alumno4046,1,4,3
Alumno4047,3,4,1
Alumno4048,4,0,4
Alumno4049,3,0,2
Alumno4050,4,3,0
Alumno4051,0,3,2
Alumno4052,1,1,4
Alumno4053,4,0,4
Alumno4054,1,1,1
Alumno4055,0,0,0
Alumno4056,0,0,2
Alumno4057,2,0,3
Alumno4058,1,2,2
Alumno4059,4,4,3
Alumno4060,2,3,2
Alumno4061,4,0,4
Alumno4062,0,3,0
Alumno4063,3,2,1
Alumno4064,2,1,0
Alumno4065,2,1,2
Alumno4066,0,4,0
Alumno4067,2,3,2
Alumno4068,0,4,3
Alumno4069,3,2,3
Alumno4070,3,3,0
Alumno4071,2,2,3
Alumno4072,4,3,0
Alumno4073,4,1,3
Alumno4074,3,3,2
Alumno4075,3,0,1
Alumno4076,2,4,1
Alumno4077,2,4,0
Alumno4078,2,2,1
Alumno4079,2,2,0
Alumno4080,1,1,4
Alumno4081,2,1,0
Alumno4082,2,3,1
Alumno4083,4,0,4
Alumno4084,3,1,2
Alumno4085,0,1,1
Alumno4086,0,2,3
Alumno4087,2,3,1
Alumno4088,2,2,3
Alumno4089,1,3,0
Alumno4090,0,4,4
Alumno4091,3,1,4
Alumno4092,1,3,3
Alumno4093,4,1,1
Alumno4094,1,0,1
Alumno4095,1,3,0
Alumno4096,2,3,0
Alumno4097,1,4,1
Alumno4098,0,3,1
Alumno4099,4,4,0
Alumno4100,1,0,3
Alumno4101,4,3,2
Alumno4102,2,4,2
Alumno4103,2,3,4
Alumno4104,3,4,3
Alumno4105,4,3,3
Alumno4106,3,4,0
Alumno4107,4,1,1
Alumno4108,4,0,3
Alumno4109,0,1,2
Alumno4110,2,0,1
Alumno4111,1,4,1
Alumno4112,1,3,1
Alumno4113,3,3,0
Alumno4114,4,0,1
Alumno4115,4,0,2
Alumno4116,1,4,2
Alumno4117,1,3,4
Alumno4118,0,1,4
Alumno4119,1,1,2
Alumno4120,1,3,3
Alumno4121,0,1,2
Alumno4122,4,3,2
Alumno4123,1,2,3
Alumno4124,4,0,0
Alumno4125,4,3,4
Alumno4126,2,2,1
Alumno4127,0,2,2
Alumno4128,2,4,3
Alumno4129,4,1,4
Alumno4130,3,4,4
Alumno4131,4,2,0
Alumno4132,3,2,0
Alumno4133,4,0,0
Alumno4134,0,3,0
Alumno4135,4,4,2
Alumno4136,4,4,0
Alumno4137,3,1,0
Alumno4138,1,0,2
Alumno4139,1,2,1
Alumno4140,1,1,4
Alumno4141,3,0,1
Alumno4142,3,2,0
Alumno4143,1,3,1
Alumno4144,3,1,3
Alumno4145,2,4,4
Alumno4146,0,1,4
Alumno4147,3,3,4
Alumno4148,1,0,0
Alumno4149,2,3,2
Alumno4150,1,1,4
Alumno4151,4,2,4
Alumno4152,0,2,4
Alumno4153,4,0,3
Alumno4154,2,1,2
Alumno4155,2,0,4
Alumno4156,2,1,1
Alumno4157,4,0,0
Alumno4158,2,2,2
Alumno4159,4,1,2
Alumno4160,2,1,3
Alumno4161,0,0,0
Alumno4162,1,0,1
Alumno4163,0,1,0
Alumno4164,3,3,1
Alumno4165,4,4,3
Alumno4166,4,1,3
Alumno4167,2,3,1
Alumno4168,4,3,1
Alumno4169,2,1,3
Alumno4170,2,4,4
Alumno4171,0,4,0
Alumno4172,3,0,2
Alumno4173,3,0,0
Alumno4174,0,1,4
Alumno4175,0,1,3
Alumno4176,4,2,4
Alumno4177,4,4,3
Alumno4178,2,2,3
Alumno4179,3,2,4
Alumno4180,0,0,3
Alumno4181,2,4,1
Alumno4182,3,4,4
Alumno4183,2,0,0
Alumno4184,1,1,3
Alumno4185,0,1,3
Alumno4186,0,1,4
Alumno4187,4,2,4
Alumno4188,0,3,3
Alumno4189,1,4,3
Alumno4190,1,3,0
Alumno4191,4,0,4
Alumno4192,4,0,1
Alumno4193,3,3,4
Alumno4194,0,3,4
Alumno4195,2,3,1
Alumno4196,2,2,1
Alumno4197,4,4,3
Alumno4198,3,0,1
Alumno4199,2,1,4
Alumno4200,4,1,1
Alumno4201,3,3,0
Alumno4202,0,4,4
Alumno4203,3,3,2
Alumno4204,4,3,0
Alumno4205,0,3,1
Alumno4206,0,2,3
Alumno4207,1,2,2
Alumno4208,3,0,0
Alumno4209,2,1,2
Alumno4210,0,0,0
Alumno4211,4,2,0
Alumno4212,4,3,4
Alumno4213,4,4,0
Alumno4214,1,2,1
Alumno4215,4,2,3
Alumno4216,2,0,4
Alumno4217,0,3,0
Alumno4218,0,3,1
Alumno4219,2,1,4
Alumno4220,0,4,0
Alumno4221,0,1,1
Alumno4222,3,0,4
Alumno4223,3,1,3
Alumno4224,2,1,4
Alumno4225,2,2,2
Alumno4226,3,4,1
Alumno4227,4,1,4
Alumno4228,4,4,3
Alumno4229,0,0,3
Alumno4230,1,2,1
Alumno4231,1,2,2
Alumno4232,4,2,4
Alumno4233,1,4,4
Alumno4234,1,0,0
Alumno4235,0,4,4
Alumno4236,1,3,2
Alumno4237,3,1,2
Alumno4238,4,4,3
Alumno4239,3,1,1
Alumno4240,3,1,2
Alumno4241,2,0,0
Alumno4242,3,2,0
Alumno4243,4,4,0
Alumno4244,0,2,4
Alumno4245,1,2,1
Alumno4246,0,0,4
Alumno4247,3,3,4
Alumno4248,4,0,3
Alumno4249,2,1,3
Alumno4250,0,2,3
Alumno4251,3,2,3
Alumno4252,3,1,0
Alumno4253,1,4,0
Alumno4254,0,1,1
Alumno4255,2,4,0
Alumno4256,3,4,1
Alumno4257,0,1,1
Alumno4258,1,2,2
Alumno4259,4,4,3
Alumno4260,3,3,3
Alumno4261,2,3,0
Alumno4262,3,0,3
Alumno4263,3,0,4
Alumno4264,3,2,4
Alumno4265,0,0,3
Alumno4266,4,0,3
Alumno4267,3,0,4
Alumno4268,2,4,2
Alumno4269,3,0,0
Alumno4270,2,2,2
Alumno4271,3,1,2
Alumno4272,0,2,2
Alumno4273,1,1,1
Alumno4274,4,3,0
Alumno4275,0,1,4
Alumno4276,2,4,1
Alumno4277,2,0,1
Alumno4278,3,1,0
Alumno4279,2,0,2
Alumno4280,2,1,3
Alumno4281,0,1,2
Alumno4282,0,3,2
Alumno4283,2,2,0
Alumno4284,0,1,0
Alumno4285,2,0,0
Alumno4286,3,1,4
Alumno4287,0,1,3
Alumno4288,0,2,0
Alumno4289,2,3,2
Alumno4290,4,4,3
Alumno4291,3,4,2
Alumno4292,3,4,0
Alumno4293,4,3,4
Alumno4294,4,2,1
Alumno4295,1,4,2
Alumno4296,0,2,3
Alumno4297,4,4,3
Alumno4298,2,3,2
Alumno4299,4,3,2
Alumno4300,3,3,2
Alumno4301,2,3,0
Alumno4302,3,1,0
Alumno4303,4,1,0
Alumno4304,4,0,0
Alumno4305,1,2,4
Alumno4306,2,2,1
Alumno4307,3,0,2
Alumno4308,1,2,3
Alumno4309,1,1,1
Alumno4310,1,4,0
Alumno4311,0,3,4
Alumno4312,4,2,0
Alumno4313,0,0,1
Alumno4314,1,1,2
Alumno4315,0,2,4
Alumno4316,3,3,3
Alumno4317,1,2,4
Alumno4318,4,3,4
Alumno4319,0,3,0
Alumno4320,2,2,4
Alumno4321,0,4,3
Alumno4322,4,4,2
Alumno4323,3,1,4
Alumno4324,3,4,0
Alumno4325,2,1,1
Alumno4326,1,1,3
Alumno4327,3,2,3
Alumno4328,0,0,0
Alumno4329,2,0,0
Alumno4330,0,3,4
Alumno4331,3,2,1
Alumno4332,3,3,2
Alumno4333,2,0,3
Alumno4334,1,2,4
Alumno4335,0,3,2
Alumno4336,0,3,0
Alumno4337,3,3,0
Alumno4338,4,1,3
Alumno4339,4,0,2
Alumno4340,1,0,1
Alumno4341,0,3,0
Alumno4342,1,3,0
Alumno4343,0,1,3
Alumno4344,0,0,2
Alumno4345,4,1,3
Alumno4346,2,2,0
Alumno4347,2,3,4
Alumno4348,1,2,3
Alumno4349,4,3,0
Alumno4350,4,3,1
Alumno4351,4,0,4
Alumno4352,0,2,2
Alumno4353,1,3,3
Alumno4354,4,1,2
Alumno4355,3,3,0
Alumno4356,2,1,2
Alumno4357,3,3,2
Alumno4358,4,0,2
Alumno4359,4,4,1
Alumno4360,4,2,3
Alumno4361,1,2,4
Alumno4362,1,2,1
Alumno4363,2,4,4
Alumno4364,1,1,1
Alumno4365,0,1,1
Alumno4366,3,2,1
Alumno4367,3,0,4
Alumno4368,0,0,0
Alumno4369,2,4,3
Alumno4370,1,3,0
Alumno4371,3,2,2
Alumno4372,0,1,3
Alumno4373,4,2,4
Alumno4374,3,2,1
Alumno4375,0,2,2
